"397591012","413B","1.4168024","103.9005111"
"397591297","413C","1.4172206","103.9008925"
"397592061","419A","1.4178663","103.9016961"
"397592538","419B","1.4181954","103.9021509"
"397592539","419C","1.4184615","103.9025671"
"397592540","419D","1.4187271","103.9030638"
"397592813","420A","1.418451","103.9014542"
"397592814","420B","1.4187578","103.9019006"
"397592815","420C","1.4190344","103.9023543"
"397592816","420D","1.4192714","103.9028167"
"397596121","421A","1.4191334","103.9040746"
"397596122","421B","1.4192959","103.9045819"
"397596123","421C","1.4192919","103.905146"
"397596124","422A","1.4197368","103.9038874"
"397596125","422B","1.4199394","103.9050452"
"397605254","405A","1.4156233","103.9013759"
"397605255","405B","1.4160241","103.9017437"
"397605256","405","1.4157527","103.9010537"
"397605257","406A","1.4160048","103.9008282"
"397605258","406B","1.4163493","103.9011261"
"397605259","406C","1.4166815","103.9014233"
"397605260","406","1.4158898","103.9010418"
"397605261","407C","1.4177383","103.9033162"
"397605262","408A","1.4170309","103.9028261"
"397605263","408B","1.4172742","103.9032385"
"397605264","408C","1.4175886","103.9036717"
"397605265","408","1.4179047","103.9034824"
"397605266","409A","1.4173476","103.9022204"
"397605267","409A","1.417906","103.9036389"
"397605268","409B","1.4176205","103.9025836"
"397605269","409C","1.4178561","103.9029623"
"397605270","409D","1.4180992","103.9033427"
"397719133","100","1.4016887","103.8976358"
"397719134","102","1.4017531","103.897409"
"397719135","104","1.4016991","103.8971246"
"397719136","106","1.4017383","103.896902"
"397719137","108","1.4022493","103.8970425"
"397719138","110","1.4021835","103.8972834"
"397719139","112","1.4022108","103.8975397"
"397719140","114","1.4021489","103.8977807"
"397719141","116","1.4025729","103.8979142"
"397719142","118","1.4026389","103.8976761"
"397719143","120","1.4027604","103.897379"
"397719144","122","1.4028262","103.8971399"
"397719145","50","1.4059344","103.8995173"
"397719146","52","1.4058988","103.8997594"
"397719147","54","1.4058102","103.9000251"
"397719148","56","1.4057011","103.9002777"
"397719149","58","1.4053901","103.9001146"
"397719153","60","1.4054569","103.899884"
"397719157","62","1.4055485","103.8995995"
"397719162","64","1.4056142","103.8993742"
"397719167","66","1.4051959","103.8995798"
"397719170","68","1.4051213","103.8998151"
"397719171","70","1.4050449","103.9000544"
"397719172","72","1.4047404","103.8999272"
"397719173","74","1.4048046","103.8997156"
"397719174","76","1.4048736","103.8994816"
"397719175","Matilda House","1.4050796","103.8990883"
"397719638","124","1.4009777","103.8977827"
"397719639","126","1.400936","103.8974916"
"397719640","128","1.4010199","103.8972338"
"397719641","130","1.40126","103.8968972"
"397719642","132","1.4008892","103.8968479"
"397719643","134","1.4007137","103.8970758"
"397719644","136","1.4006059","103.8974171"
"397719645","138","1.4005229","103.8976847"
"397720907","264A","1.4059559","103.8985619"
"397720908","265A","1.4056463","103.8987033"
"397720909","265B","1.4052489","103.8985984"
"397720910","265C","1.4049989","103.8985247"
"397720911","265D","1.4048851","103.8983154"
"397720912","266","1.4055104","103.8981852"
"397720913","266A","1.4059292","103.8980096"
"397720914","266B","1.4055119","103.8978551"
"397720915","266C","1.4051045","103.8977351"
"397720916","266D","1.4049569","103.8980559"
"397727176","308A","1.4073732","103.9006304"
"397727192","308B","1.4077036","103.8998408"
"397727219","310A","1.4090711","103.9012915"
"397727220","310B","1.4094809","103.9005568"
"397727221","310C","1.4097111","103.8998969"
"397727222","HDB","1.4089993","103.9008973"
"397727223","HDB","1.4094025","103.9001749"
"397727224","HDB","1.406715","103.9002555"
"397727225","HDB","1.4077947","103.8986096"
"397728468","308C","1.4082129","103.899253"
"397734187","61","1.4072342","103.9030791"
"397734188","79","1.4069121","103.9018717"
"397734189","81","1.4071627","103.9016288"
"397734190","63","1.4069964","103.9029405"
"397734191","65","1.4067462","103.9027964"
"397734192","67","1.4066646","103.9023606"
"397734193","69","1.4062821","103.9025436"
"397734194","71","1.4060048","103.9018971"
"397734195","73","1.4065509","103.9013901"
"397734196","75","1.4065121","103.9017918"
"397734197","77","1.4062949","103.9020783"
"398173502","312A","1.410854","103.9004539"
"398173503","312B","1.4112182","103.9007204"
"398173504","313C","1.4105758","103.9016635"
"398173506","313A","1.4098788","103.9019612"
"398173507","313B","1.4103091","103.9021074"
"398173508","312C","1.4109101","103.9011624"
"513473527","679B","1.4062933","103.9084381"
"536647022","229A","1.4028781","103.8922774"
"536647027","229B","1.4029366","103.8916033"
"536647033","228A","1.4036649","103.8924006"
"536647039","228B","1.4037091","103.8917012"
"536654561","410A","1.417712","103.9058142"
"536654562","411B","1.4182908","103.906206"
"536654564","411A","1.418403","103.9057878"
"547113339","53","1.3990001","103.913092"
"547113340","53A","1.3987365","103.9129042"
"547113341","55A","1.3991254","103.9122815"
"547113342","57A","1.3992667","103.9128332"
"547113343","57","1.3995023","103.9125277"
"547113344","55","1.3988878","103.9125779"
"551649229","HDB","1.3940597","103.9096632"
